Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken (min),Distance
12.323994,76.626167,12.363994,76.666167,Sunny,High,2,Snack,electric_scooter,1.0,Metropolitian,24,6.21
26.90519,75.810753,27.01519,75.920753,Sunny,Medium,2,Buffet,scooter,0.0,Metropolitian,16,16.37
21.157729,72.768726,21.167729,72.778726,Stormy,Low,1,Meal,motorcycle,0.0,Metropolitian,11,1.52
13.026279,80.174568,13.046279,80.194568,Sandstorms,Low,0,Drinks,motorcycle,1.0,Metropolitian,29,3.1
0.0,0.0,0.01,0.01,Sandstorms,Low,0,Meal,motorcycle,0.0,Metropolitian,26,1.57
12.981615,80.231598,13.011615,80.261598,Sunny,Jam,0,Snack,motorcycle,0.0,Urban,24,4.65
12.304569,76.643622,12.384569,76.723622,Sunny,Medium,2,Snack,motorcycle,0.0,Metropolitian,15,12.41
9.985497,76.276999,10.055497,76.346999,Cloudy,Medium,0,Snack,motorcycle,1.0,Metropolitian,40,10.9
12.975996,80.221898,13.065996,80.311898,Windy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,32,13.94
19.876219,75.346017,19.956219,75.426017,Sunny,Low,0,Meal,motorcycle,1.0,Metropolitian,20,12.19
19.12663,72.829976,19.25663,72.959976,Stormy,Jam,2,Snack,scooter,0.0,Metropolitian,31,19.85
26.913483,75.803139,26.983483,75.873139,Sunny,Medium,0,Snack,motorcycle,1.0,Urban,18,10.42
18.569156,73.774723,18.629156,73.834723,Sandstorms,Low,0,Meal,motorcycle,1.0,Urban,21,9.18
18.539299,73.897902,18.559299,73.917902,Sandstorms,Low,2,Buffet,scooter,0.0,Urban,19,3.06
18.53408,73.89852,18.61408,73.97852,Sandstorms,Jam,0,Snack,motorcycle,3.0,Metropolitian,46,12.24
23.211529,77.419399,23.251529,77.459399,Fog,High,1,Meal,scooter,1.0,Metropolitian,24,6.03
11.001852,76.976268,11.111852,77.086268,Sandstorms,Jam,1,Snack,scooter,1.0,Metropolitian,24,17.1
18.53408,73.89852,18.60408,73.96852,Sandstorms,Low,2,Meal,scooter,1.0,Metropolitian,18,10.71
17.422819,78.449578,17.552819,78.579578,Sandstorms,Medium,0,Drinks,motorcycle,1.0,Metropolitian,36,19.94
11.024839,77.007003,11.084839,77.067003,Stormy,Low,1,Snack,motorcycle,0.0,Metropolitian,27,9.33
19.055831,72.833984,19.185831,72.963984,Cloudy,Medium,2,Snack,scooter,1.0,Metropolitian,31,19.85
18.994049,72.825203,19.014049,72.845203,Sunny,Low,1,Snack,scooter,0.0,Urban,18,3.06
22.310526,73.170937,22.360526,73.220937,Sunny,Jam,1,Drinks,motorcycle,1.0,Urban,18,7.56
30.335259,78.053162,30.425259,78.143162,Sunny,Medium,2,Meal,electric_scooter,1.0,Urban,18,13.21
22.310526,73.170937,22.330526,73.190937,Cloudy,Low,2,Drinks,scooter,0.0,Metropolitian,15,3.03
13.022394,80.242439,13.072394,80.292439,Stormy,Low,2,Drinks,scooter,1.0,Metropolitian,16,7.75
23.214294,77.435361,23.254294,77.475361,Sunny,Medium,2,Snack,scooter,0.0,Urban,22,6.03
0.0,0.0,0.02,0.02,Sandstorms,Low,0,Meal,motorcycle,1.0,Metropolitian,29,3.14
26.891191,75.802083,27.001191,75.912083,Cloudy,Jam,2,Drinks,scooter,1.0,Metropolitian,44,16.37
12.981615,80.231598,13.071615,80.321598,Windy,Jam,1,Buffet,scooter,1.0,Metropolitian,25,13.94
17.41233,78.449654,17.54233,78.579654,,,3,Drinks,scooter,3.0,Metropolitian,49,19.94
13.044694,80.26147,13.104694,80.32147,Sunny,Jam,1,Meal,motorcycle,1.0,Metropolitian,17,9.3
23.374878,85.335739,23.464878,85.425739,Windy,Jam,0,Snack,motorcycle,2.0,Metropolitian,49,13.56
21.175975,72.795503,21.305975,72.925503,Fog,Medium,0,Snack,motorcycle,,Metropolitian,37,19.73
30.893081,75.821495,30.943081,75.871495,,Jam,0,Meal,motorcycle,,Metropolitian,35,7.32
18.53408,73.89852,18.59408,73.95852,Fog,Medium,1,Buffet,motorcycle,1.0,Metropolitian,16,9.18
26.911378,75.789034,26.941378,75.819034,Sandstorms,Jam,2,Drinks,motorcycle,1.0,Metropolitian,29,4.46
25.45235,81.841889,25.56235,81.951889,Fog,Medium,2,Drinks,motorcycle,1.0,,33,16.46
19.1813,72.836191,19.2713,72.926191,Fog,Medium,1,Buffet,motorcycle,0.0,Metropolitian,36,13.74
12.284747,76.625861,12.324747,76.665861,Cloudy,Medium,2,Snack,scooter,1.0,Metropolitian,13,6.21
23.374878,85.335739,23.384878,85.345739,Stormy,Low,2,Drinks,motorcycle,1.0,Metropolitian,25,1.51
30.88722,75.804893,30.95722,75.874893,Sunny,Low,2,Snack,motorcycle,1.0,Metropolitian,31,10.25
19.866969,75.318894,19.886969,75.338894,Windy,Low,1,Meal,scooter,0.0,Urban,18,3.05
0.0,0.0,0.08,0.08,Sunny,Jam,2,Buffet,motorcycle,1.0,Urban,19,12.55
26.911927,75.797282,27.021927,75.907282,Stormy,Low,1,Buffet,motorcycle,0.0,Metropolitian,12,16.37
18.543626,73.905101,18.653626,74.015101,Fog,Jam,0,Meal,motorcycle,1.0,Metropolitian,43,16.82
21.186608,72.794136,21.196608,72.804136,Sandstorms,Low,1,Buffet,motorcycle,1.0,Metropolitian,15,1.52
21.149669,72.772629,21.169669,72.792629,Sandstorms,Low,1,Meal,motorcycle,0.0,Urban,15,3.04
13.022394,80.242439,13.112394,80.332439,Stormy,Medium,1,Buffet,motorcycle,1.0,Urban,26,13.94
23.374989,85.335486,23.484989,85.445486,Windy,Jam,2,Drinks,motorcycle,0.0,Urban,18,16.58
22.728163,75.884212,22.768163,75.924212,Fog,High,1,Drinks,motorcycle,1.0,Metropolitian,23,6.04
12.933284,77.615428,13.003284,77.685428,Cloudy,Medium,1,Buffet,motorcycle,0.0,Metropolitian,40,10.85
12.337978,76.616792,12.417978,76.696792,Windy,Jam,0,Snack,motorcycle,1.0,Metropolitian,38,12.41
17.440827,78.393391,17.470827,78.423391,Fog,Jam,2,Buffet,scooter,0.0,Metropolitian,30,4.6
13.086438,80.220672,13.106438,80.240672,Sunny,Low,1,Drinks,motorcycle,1.0,Metropolitian,18,3.1
17.41233,78.449654,17.42233,78.459654,Cloudy,High,2,Drinks,scooter,1.0,Metropolitian,30,1.53
12.978453,77.643685,12.998453,77.663685,Fog,Low,0,Snack,motorcycle,1.0,Metropolitian,28,3.1
22.307898,73.167788,22.397898,73.257788,Fog,Jam,1,Buffet,scooter,1.0,Metropolitian,44,13.61
17.431477,78.40035,17.541477,78.51035,Sandstorms,Jam,0,Meal,motorcycle,1.0,Metropolitian,39,16.87
18.592718,73.773572,18.632718,73.813572,Cloudy,Medium,0,Meal,motorcycle,0.0,Metropolitian,23,6.12
22.745049,75.892471,22.785049,75.932471,Cloudy,High,1,Drinks,motorcycle,2.0,Urban,37,6.04
18.636215,73.751081,18.696215,73.811081,Sunny,Jam,1,Meal,motorcycle,0.0,Urban,12,9.17
19.221315,72.862381,19.241315,72.882381,Fog,High,0,Buffet,motorcycle,1.0,Metropolitian,29,3.05
21.173493,72.801953,21.283493,72.911953,Cloudy,Jam,0,Snack,motorcycle,2.0,Urban,46,16.7
21.186438,72.794115,21.276438,72.884115,Windy,Jam,2,Buffet,scooter,,Urban,24,13.66
26.956431,75.776649,27.046431,75.866649,Sunny,Medium,0,Snack,motorcycle,0.0,Metropolitian,34,13.39
21.183434,72.814492,21.273434,72.904492,Stormy,Jam,1,Snack,scooter,0.0,,16,13.66
26.479108,80.315042,26.539108,80.375042,Cloudy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,29,8.94
23.333017,85.3172,23.343017,85.3272,Windy,Low,2,Drinks,scooter,1.0,Urban,15,1.51
11.022169,76.999594,11.082169,77.059594,Cloudy,Medium,2,Meal,motorcycle,1.0,Metropolitian,18,9.33
11.021278,76.995017,11.051278,77.025017,Sandstorms,Jam,1,Snack,motorcycle,1.0,Urban,31,4.66
25.45235,81.841889,25.51235,81.901889,Stormy,Medium,2,Snack,motorcycle,1.0,Metropolitian,30,8.98
13.091809,80.219104,13.131809,80.259104,Stormy,High,0,Buffet,motorcycle,1.0,Metropolitian,32,6.2
12.933284,77.615428,12.953284,77.635428,Fog,Low,0,Meal,motorcycle,1.0,Metropolitian,25,3.1
19.176269,72.836721,19.286269,72.946721,Stormy,Low,2,Buffet,scooter,1.0,Urban,20,16.79
23.359033,85.325347,23.369033,85.335347,Stormy,Low,1,Snack,motorcycle,0.0,Urban,28,1.51
13.022394,80.242439,13.042394,80.262439,Windy,Low,1,Buffet,motorcycle,1.0,Metropolitian,26,3.1
23.214459,77.434976,23.304459,77.524976,Cloudy,Low,0,Snack,motorcycle,0.0,Metropolitian,23,13.57
13.049645,80.242268,13.139645,80.332268,Fog,Medium,2,Buffet,scooter,1.0,Metropolitian,31,13.94
11.010375,76.95295,11.060375,77.00295,Stormy,Medium,1,Meal,scooter,1.0,Metropolitian,26,7.77
19.103249,72.846749,19.123249,72.866749,Fog,Low,2,Snack,electric_scooter,1.0,Metropolitian,15,3.05
17.455894,78.375467,17.525894,78.445467,Windy,Medium,0,Drinks,motorcycle,1.0,Metropolitian,31,10.74
17.451976,78.385883,17.471976,78.405883,Sunny,Low,2,Snack,scooter,1.0,Urban,11,3.07
10.994136,76.963303,11.074136,77.043303,Cloudy,Low,1,Meal,motorcycle,1.0,Metropolitian,20,12.44
0.0,0.0,0.01,0.01,Sunny,Low,1,Meal,motorcycle,0.0,Metropolitian,15,1.57
22.732225,75.874765,22.752225,75.894765,Sunny,Low,0,Meal,motorcycle,1.0,Metropolitian,23,3.02
26.914142,75.805704,26.994142,75.885704,Cloudy,Medium,1,Drinks,motorcycle,1.0,Metropolitian,38,11.9
13.086438,80.220672,13.096438,80.230672,Windy,High,0,Snack,motorcycle,0.0,Urban,30,1.55
18.51421,73.838429,18.52421,73.848429,Sunny,Low,1,Snack,motorcycle,,Metropolitian,10,1.53
21.149669,72.772629,21.179669,72.802629,Sunny,Medium,2,Buffet,motorcycle,0.0,Urban,19,4.55
19.091458,72.827808,19.121458,72.857808,Fog,Low,1,Drinks,scooter,0.0,Urban,17,4.58
15.5696,73.742294,15.6296,73.802294,Windy,Medium,2,Drinks,scooter,1.0,Metropolitian,33,9.25
22.744648,75.894377,22.764648,75.914377,Sunny,Low,1,Buffet,scooter,0.0,Metropolitian,22,3.02
19.12663,72.829976,19.16663,72.869976,Cloudy,Medium,2,Drinks,motorcycle,1.0,Urban,16,6.11
22.751234,75.88949,22.771234,75.90949,Sunny,Low,2,Drinks,motorcycle,1.0,Metropolitian,15,3.02
26.482419,80.320939,26.502419,80.340939,Cloudy,High,2,Meal,scooter,1.0,Metropolitian,25,2.98
21.170096,72.789122,21.280096,72.899122,Sandstorms,Medium,0,Snack,motorcycle,1.0,Metropolitian,31,16.7
19.875522,75.367127,19.935522,75.427127,Fog,Jam,2,Meal,scooter,1.0,Urban,28,9.14
22.761226,75.887522,22.851226,75.977522,Sandstorms,Low,1,Drinks,motorcycle,1.0,Urban,17,13.59
18.636215,73.751081,18.706215,73.821081,Cloudy,Medium,2,Snack,motorcycle,2.0,Metropolitian,36,10.7
21.149834,72.778666,21.229834,72.858666,Cloudy,Jam,1,Drinks,motorcycle,2.0,Metropolitian,35,12.14
13.026286,80.275235,13.046286,80.295235,Sunny,High,1,Snack,motorcycle,1.0,Metropolitian,13,3.1
17.450851,78.379347,17.520851,78.449347,Fog,Jam,0,Snack,motorcycle,1.0,Metropolitian,49,10.74
17.45971,78.368855,17.51971,78.428855,Fog,Low,2,Buffet,electric_scooter,0.0,Metropolitian,19,9.2
26.902908,75.792934,26.982908,75.872934,Windy,Low,0,Buffet,motorcycle,1.0,Urban,16,11.9
18.592718,73.773572,18.622718,73.803572,Cloudy,Jam,1,Snack,scooter,1.0,Metropolitian,38,4.59
21.149834,72.778666,21.239834,72.868666,Stormy,Jam,2,Drinks,electric_scooter,1.0,Metropolitian,32,13.66
11.026117,76.944652,11.086117,77.004652,Stormy,Low,0,Drinks,motorcycle,0.0,Metropolitian,24,9.33
18.516216,73.842527,18.526216,73.852527,Sandstorms,Low,1,Snack,motorcycle,0.0,Metropolitian,18,1.53
26.766536,75.837333,26.786536,75.857333,Windy,Low,1,Buffet,scooter,,Metropolitian,17,2.98
15.506205,73.766668,15.586205,73.846668,Sandstorms,Jam,0,Snack,motorcycle,0.0,Metropolitian,26,12.33
13.081878,80.248519,13.111878,80.278519,Windy,Medium,2,Meal,scooter,1.0,Metropolitian,23,4.65
0.0,0.0,0.04,0.04,Stormy,High,0,Meal,motorcycle,1.0,Metropolitian,31,6.28
22.760072,75.892574,22.830072,75.962574,Cloudy,Jam,1,Buffet,scooter,1.0,Metropolitian,49,10.57
18.539299,73.897902,18.569299,73.927902,,,3,Drinks,motorcycle,1.0,Metropolitian,24,4.59
12.934365,77.616155,12.984365,77.666155,Stormy,Medium,1,Snack,motorcycle,1.0,Urban,25,7.75
18.543626,73.905101,18.563626,73.925101,Stormy,Low,2,Meal,motorcycle,1.0,Urban,15,3.06
12.98041,77.640489,13.02041,77.680489,Sandstorms,Medium,2,Snack,motorcycle,,Metropolitian,32,6.2
13.02978,80.208812,13.13978,80.318812,Windy,Jam,1,Drinks,motorcycle,0.0,Metropolitian,20,17.04
21.186884,72.793616,21.226884,72.833616,Sandstorms,High,1,Snack,scooter,0.0,Urban,23,6.07
17.455894,78.375467,17.475894,78.395467,Fog,High,0,Buffet,motorcycle,1.0,Metropolitian,25,3.07
12.972793,80.249982,13.042793,80.319982,Stormy,Low,2,Snack,motorcycle,1.0,Metropolitian,17,10.85
0.0,0.0,0.05,0.05,Fog,Medium,0,Snack,motorcycle,1.0,Urban,29,7.85
19.1093,72.825451,19.1193,72.835451,Sunny,High,2,Snack,scooter,0.0,Metropolitian,14,1.53
23.369746,85.33982,23.439746,85.40982,Windy,Jam,0,Meal,motorcycle,1.0,Metropolitian,41,10.55
22.539129,88.365507,22.559129,88.385507,Fog,Low,1,Snack,scooter,1.0,Urban,16,3.02
22.728163,75.884212,22.788163,75.944212,Stormy,Medium,0,Drinks,motorcycle,0.0,Urban,11,9.06
18.994049,72.825203,19.104049,72.935203,Stormy,Low,2,Drinks,scooter,0.0,Urban,12,16.8
23.214459,77.434976,23.294459,77.514976,Sandstorms,Jam,1,Buffet,motorcycle,1.0,Metropolitian,26,12.06
12.981615,80.231598,13.091615,80.341598,Windy,Medium,0,Drinks,motorcycle,1.0,Urban,29,17.04
12.979096,77.640625,12.989096,77.650625,Cloudy,Low,2,Snack,scooter,,Urban,10,1.55
19.103249,72.846749,19.233249,72.976749,Stormy,Medium,0,Snack,motorcycle,1.0,Metropolitian,29,19.85
22.514119,88.362504,22.544119,88.392504,Sandstorms,Jam,2,Meal,scooter,1.0,Metropolitian,28,4.53
12.972532,77.608179,13.042532,77.678179,Fog,Low,1,Snack,motorcycle,1.0,Metropolitian,28,10.85
18.592718,73.773572,18.612718,73.793572,Fog,High,1,Buffet,motorcycle,0.0,Metropolitian,36,3.06
0.0,0.0,0.09,0.09,Fog,Medium,2,Snack,electric_scooter,1.0,Metropolitian,38,14.12
21.157729,72.768726,21.187729,72.798726,Cloudy,Medium,2,Drinks,motorcycle,1.0,Metropolitian,16,4.55
12.337978,76.616792,12.367978,76.646792,Windy,Medium,0,Buffet,motorcycle,1.0,Metropolitian,26,4.65
23.374989,85.335486,23.424989,85.385486,Sunny,Low,0,Drinks,motorcycle,1.0,Metropolitian,27,7.54
18.927584,72.832585,18.977584,72.882585,Cloudy,Jam,1,Snack,scooter,2.0,,39,7.64
12.311072,76.654878,12.371072,76.714878,Stormy,Low,1,Snack,motorcycle,0.0,,11,9.31
30.885915,75.788259,30.915915,75.818259,Windy,Medium,0,Snack,motorcycle,0.0,Metropolitian,26,4.39
23.333017,85.3172,23.353017,85.3372,Fog,Low,1,Drinks,motorcycle,0.0,Metropolitian,18,3.01
22.751857,75.866699,22.811857,75.926699,Sandstorms,Medium,2,Drinks,scooter,0.0,Urban,28,9.06
26.902908,75.792934,26.962908,75.852934,Sunny,Low,1,Drinks,scooter,1.0,Metropolitian,16,8.93
18.546258,73.904337,18.596258,73.954337,Windy,Medium,2,Snack,motorcycle,1.0,Metropolitian,27,7.65
11.003681,76.975525,11.113681,77.085525,Sunny,Low,2,Drinks,scooter,0.0,Metropolitian,44,17.1
12.316967,76.603067,12.366967,76.653067,Windy,Jam,1,Snack,motorcycle,1.0,Metropolitian,32,7.76
18.56245,73.916619,18.57245,73.926619,Cloudy,Low,1,Drinks,scooter,0.0,Urban,18,1.53
22.538999,88.322337,22.628999,88.412337,Sunny,Jam,0,Meal,motorcycle,0.0,Metropolitian,22,13.6
22.760072,75.892574,22.830072,75.962574,Sunny,Jam,2,Snack,scooter,1.0,Metropolitian,14,10.57
18.539299,73.897902,18.559299,73.917902,Windy,Low,1,Snack,motorcycle,1.0,Metropolitian,29,3.06
21.15276,72.778059,21.23276,72.858059,Sunny,Medium,0,Buffet,motorcycle,1.0,Metropolitian,25,12.14
0.0,0.0,0.07,0.07,Sunny,Medium,2,Snack,electric_scooter,1.0,,15,10.98
21.149669,72.772629,21.229669,72.852629,Fog,Jam,1,Buffet,motorcycle,1.0,Metropolitian,32,12.14
26.902328,75.794257,26.922328,75.814257,Stormy,Low,2,Buffet,electric_scooter,0.0,Metropolitian,27,2.98
26.892312,75.806896,26.922313,75.836896,Fog,Medium,0,Drinks,motorcycle,1.0,Urban,21,4.46
22.727021,75.884167,22.747021,75.904167,Sandstorms,Low,2,Meal,scooter,1.0,Urban,25,3.02
12.334022,76.618203,12.404022,76.688203,Sandstorms,Jam,1,Buffet,motorcycle,1.0,Metropolitian,34,10.86
12.316967,76.603067,12.326967,76.613067,Sandstorms,Low,0,Buffet,motorcycle,1.0,Metropolitian,18,1.55
23.357804,85.325146,23.397804,85.365146,Sunny,High,0,Drinks,motorcycle,1.0,Metropolitian,51,6.03
26.913483,75.803139,26.943483,75.833139,Fog,Jam,2,Snack,motorcycle,1.0,Metropolitian,29,4.46
18.536562,73.896485,18.596562,73.956485,Cloudy,Jam,0,Meal,motorcycle,1.0,Metropolitian,25,9.18
10.027364,76.308258,10.087364,76.368258,Windy,Jam,1,Drinks,scooter,1.0,Metropolitian,27,9.34
11.021278,76.995017,11.031278,77.005017,Cloudy,Low,1,Meal,motorcycle,1.0,Urban,13,1.55
21.183434,72.814492,21.273434,72.904492,Sandstorms,Low,0,Drinks,motorcycle,1.0,Metropolitian,24,13.66
21.149834,72.778666,21.159834,72.788666,Windy,Low,1,Buffet,motorcycle,1.0,Metropolitian,20,1.52
21.160522,72.771477,21.200522,72.811477,Windy,Medium,2,Snack,motorcycle,1.0,Metropolitian,27,6.07
21.186884,72.793616,21.316884,72.923616,Sunny,Jam,2,Meal,motorcycle,1.0,Metropolitian,30,19.73
22.569358,88.433452,22.599358,88.463452,Sunny,Low,0,Buffet,motorcycle,1.0,Metropolitian,28,4.53
21.17106,72.789292,21.24106,72.859292,Windy,Jam,0,Drinks,motorcycle,0.0,Metropolitian,52,10.63
9.979186,76.317361,9.999186,76.337361,Fog,Low,2,Drinks,electric_scooter,0.0,Metropolitian,16,3.11
21.170096,72.789122,21.280096,72.899122,Sunny,Jam,0,Snack,motorcycle,0.0,Urban,16,16.7
26.913726,75.75282,27.023726,75.86282,Fog,Medium,1,Snack,scooter,2.0,Urban,38,16.37
18.53408,73.89852,18.64408,74.00852,Sandstorms,Jam,0,Snack,motorcycle,1.0,Semi-Urban,52,16.82
0.0,0.0,0.04,0.04,Windy,Medium,1,Buffet,motorcycle,1.0,Metropolitian,26,6.28
22.310526,73.170937,22.380526,73.240937,Stormy,Low,0,Drinks,motorcycle,1.0,Metropolitian,20,10.59
22.310329,73.169083,22.420329,73.279083,Cloudy,Low,0,Drinks,motorcycle,1.0,Urban,37,16.64
0.0,0.0,0.09,0.09,Sandstorms,Jam,2,Buffet,motorcycle,1.0,Metropolitian,19,14.12
19.1813,72.836191,19.3113,72.966191,Windy,Low,0,Meal,motorcycle,0.0,Metropolitian,17,19.85
19.1093,72.825451,19.1993,72.915451,Sandstorms,Jam,2,Meal,electric_scooter,1.0,Urban,40,13.74
12.3085,76.665808,12.3285,76.685808,Stormy,High,2,Drinks,scooter,1.0,Metropolitian,32,3.1
12.325461,76.632278,12.345461,76.652278,Stormy,Low,0,Snack,motorcycle,0.0,Metropolitian,28,3.1
12.337978,76.616792,12.357978,76.636792,Fog,Low,0,Snack,motorcycle,1.0,Metropolitian,20,3.1
17.429585,78.392621,17.519585,78.482621,Windy,Medium,1,Drinks,motorcycle,1.0,Metropolitian,26,13.81
0.0,0.0,0.08,0.08,Sandstorms,Medium,2,Meal,motorcycle,1.0,Metropolitian,29,12.55
12.933284,77.615428,12.993284,77.675428,Sandstorms,Jam,1,Meal,motorcycle,1.0,Urban,23,9.3
0.0,0.0,0.05,0.05,Windy,Jam,0,Drinks,motorcycle,1.0,Urban,16,7.85
12.935662,77.61413,13.045662,77.72413,Cloudy,Medium,1,Buffet,scooter,0.0,Metropolitian,34,17.04
22.725835,75.887648,22.855835,76.017648,Stormy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,43,19.63
19.121999,72.908493,19.171999,72.958493,Windy,Jam,2,Buffet,scooter,1.0,Metropolitian,25,7.64
12.284747,76.625861,12.334747,76.675861,Fog,Jam,0,Buffet,motorcycle,1.0,Metropolitian,21,7.76
26.913726,75.75282,26.933726,75.77282,Stormy,Low,1,Snack,motorcycle,0.0,Metropolitian,13,2.98
0.0,0.0,0.08,0.08,Cloudy,Low,0,Meal,motorcycle,,Urban,21,12.55
18.593481,73.785901,18.633481,73.825901,Stormy,Medium,0,Snack,motorcycle,1.0,Urban,26,6.12
22.311603,73.165012,22.341603,73.195012,Stormy,Jam,2,Buffet,scooter,1.0,Metropolitian,32,4.54
17.45971,78.368855,17.53971,78.448855,,,3,Meal,electric_scooter,0.0,Metropolitian,10,12.27
26.911378,75.789034,27.041378,75.919034,Windy,Low,2,Buffet,motorcycle,0.0,Metropolitian,17,19.34
12.337928,76.617889,12.447928,76.727889,Cloudy,Medium,1,Meal,motorcycle,2.0,Metropolitian,44,17.06
22.732225,75.874765,22.762225,75.904765,Stormy,Jam,1,Drinks,motorcycle,,Metropolitian,17,4.53
17.438263,78.397865,17.568263,78.527865,Fog,Medium,2,Buffet,scooter,1.0,Metropolitian,32,19.94
12.933298,77.614293,12.973298,77.654293,Windy,High,1,Buffet,motorcycle,1.0,Urban,11,6.2
0.0,0.0,0.04,0.04,Stormy,High,2,Meal,scooter,1.0,Metropolitian,29,6.28
21.175975,72.795503,21.305975,72.925503,Sandstorms,Low,2,Snack,scooter,1.0,Metropolitian,16,19.73
18.994049,72.825203,19.014049,72.845203,Fog,Low,2,Meal,motorcycle,1.0,Metropolitian,18,3.06
17.431668,78.408321,17.541668,78.518321,Fog,Low,1,Buffet,scooter,1.0,Metropolitian,25,16.87
11.025083,77.015393,11.085083,77.075393,Stormy,Jam,1,Meal,scooter,0.0,,12,9.33
22.552672,88.352885,22.632672,88.432885,Cloudy,Medium,2,Snack,electric_scooter,1.0,Urban,32,12.09
19.876219,75.346017,19.896219,75.366017,Stormy,Low,0,Meal,motorcycle,1.0,Metropolitian,32,3.05
18.569156,73.774723,18.619156,73.824723,Stormy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,37,7.65
21.160437,72.774209,21.250437,72.864209,Stormy,Low,1,Snack,motorcycle,0.0,Urban,10,13.66
21.149569,72.772697,21.219569,72.842697,Stormy,Jam,0,Snack,motorcycle,1.0,Metropolitian,37,10.63
12.310972,76.659264,12.370972,76.719264,Sandstorms,Low,1,Buffet,scooter,0.0,Metropolitian,17,9.31
27.160934,78.044095,27.290934,78.174095,Cloudy,Jam,1,Snack,motorcycle,1.0,Metropolitian,30,19.32
11.021278,76.995017,11.041278,77.015017,Sunny,Low,1,Drinks,motorcycle,0.0,Metropolitian,17,3.11
18.516216,73.842527,18.536216,73.862527,Fog,Low,1,Snack,motorcycle,0.0,Metropolitian,14,3.06
0.0,0.0,0.01,0.01,Fog,Low,1,Snack,motorcycle,0.0,Urban,19,1.57
11.021278,76.995017,11.131278,77.105017,Cloudy,Low,1,Meal,motorcycle,1.0,Metropolitian,20,17.1
22.311844,73.165081,22.381844,73.235081,Stormy,Jam,2,Drinks,scooter,1.0,Metropolitian,28,10.59
19.131141,72.813074,19.221141,72.903074,Windy,Low,1,Snack,motorcycle,1.0,Metropolitian,19,13.74
19.22384,72.841347,19.25384,72.871347,Sandstorms,Medium,0,Buffet,motorcycle,1.0,Metropolitian,26,4.58
18.543626,73.905101,18.563626,73.925101,Stormy,Low,2,Snack,motorcycle,1.0,Metropolitian,16,3.06
13.005801,80.250744,13.085801,80.330744,Stormy,Jam,0,Meal,motorcycle,1.0,Metropolitian,45,12.39
17.431668,78.408321,17.441668,78.418321,Stormy,High,0,Meal,motorcycle,3.0,Metropolitian,44,1.53
12.975996,80.221898,12.995996,80.241898,Windy,High,0,Snack,motorcycle,1.0,Metropolitian,30,3.1
12.98041,77.640489,13.03041,77.690489,Sunny,Medium,1,Snack,motorcycle,0.0,Metropolitian,14,7.75
10.020683,76.310631,10.060683,76.350631,Fog,Medium,0,Meal,motorcycle,2.0,Metropolitian,31,6.23
19.878028,75.317475,19.928028,75.367475,Sunny,Jam,0,Buffet,motorcycle,1.0,Metropolitian,20,7.62
12.935662,77.61413,12.955662,77.63413,Fog,Low,1,Snack,scooter,1.0,Metropolitian,17,3.1
17.431477,78.40035,17.521477,78.49035,Windy,Low,1,Meal,motorcycle,0.0,Metropolitian,18,13.81
22.722634,75.886959,22.812634,75.976959,Windy,Medium,2,Meal,electric_scooter,1.0,Metropolitian,32,13.59
18.994049,72.825203,19.054049,72.885203,Sunny,Medium,0,Snack,motorcycle,1.0,Metropolitian,19,9.17
23.333017,85.3172,23.383017,85.3672,Cloudy,Medium,0,Snack,motorcycle,0.0,Metropolitian,23,7.54
12.325461,76.632278,12.335461,76.642278,Cloudy,High,1,Buffet,motorcycle,1.0,Metropolitian,23,1.55
17.426228,78.407495,17.446228,78.427495,Sandstorms,High,1,Meal,scooter,0.0,Metropolitian,32,3.07
12.981615,80.231598,13.071615,80.321598,Sandstorms,Medium,0,Drinks,motorcycle,0.0,Metropolitian,31,13.94
19.091458,72.827808,19.201458,72.937808,Stormy,Jam,0,Snack,motorcycle,1.0,Metropolitian,39,16.8
22.761226,75.887522,22.851226,75.977522,Sandstorms,Jam,1,Buffet,motorcycle,0.0,Metropolitian,37,13.59
27.165108,78.015053,27.225108,78.075053,Stormy,Medium,1,Snack,motorcycle,1.0,Metropolitian,29,8.92
17.45971,78.368855,17.51971,78.428855,Fog,Jam,2,Snack,scooter,2.0,Metropolitian,36,9.2
0.0,0.0,0.09,0.09,Fog,Jam,1,Drinks,motorcycle,1.0,Urban,41,14.12
26.914142,75.805704,26.934142,75.825704,Sandstorms,Low,1,Meal,motorcycle,1.0,Metropolitian,20,2.98
